SH, 11, 2018030600, 03, CP19, 114, 515S,  756E,  46,  959, XX,  34, NEQ, 0340, 0389, 0000, 0309
SH, 11, 2018030600, 03, CP19, 120, 554S,  778E,  41,  950, XX,  34, NEQ, 0563, 0260, 0000, 0282
SH, 11, 2018030600, 03, CP19, 126, 586S,  805E,  46,  944, XX,  34, NEQ, 0260, 0240, 0000, 0260
SH, 11, 2018030600, 03, CP19, 132, 610S,  839E,  52,  941, XX,  34, NEQ, 0260, 0543, 0260, 0285
SH, 11, 2018030600, 03, CP19, 132, 610S,  839E,  52,  941, XX,  50, NEQ, 0220, 0395, 0000, 0000
SH, 11, 2018030600, 03, CP19, 138, 628S,  859E,  49,  942, XX,  34, NEQ, 0528, 0285, 0329, 0255
SH, 11, 2018030600, 03, CP19, 138, 628S,  859E,  49,  942, XX,  50, NEQ, 0000, 0285, 0256, 0000
SH, 11, 2018030600, 03, CP19, 144, 638S,  861E,  52,  945, XX,  34, NEQ, 0529, 0522, 0382, 0562
SH, 11, 2018030600, 03, CP19, 144, 638S,  861E,  52,  945, XX,  50, NEQ, 0000, 0402, 0258, 0000
SH, 11, 2018030600, 03, CP19, 150, 641S,  864E,  46,  951, XX,  34, NEQ, 0466, 0260, 0323, 0260
SH, 11, 2018030600, 03, CP19, 150, 641S,  864E,  46,  951, XX,  50, NEQ, 0000, 0225, 0239, 0000
SH, 11, 2018030600, 03, CP19, 156, 641S,  885E,  47,  960, XX,  34, NEQ, 0253, 0340, 0319, 0391
SH, 11, 2018030600, 03, CP19, 156, 641S,  885E,  47,  960, XX,  50, NEQ, 0000, 0185, 0000, 0000
SH, 11, 2018030600, 03, CP19, 162, 642S,  903E,  44,  967, XX,  34, NEQ, 0197, 0338, 0314, 0264
SH, 11, 2018030600, 03, CP19, 168, 642S,  915E,  44,  973, XX,  34, NEQ, 0136, 0311, 0190, 0188
SH, 11, 2018030600, 03, CP19, 174, 639S,  927E,  40,  979, XX,  34, NEQ, 0000, 0268, 0198, 0000
SH, 11, 2018030600, 03, CP19, 180, 637S,  946E,  33,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, CP19, 186, 638S,  945E,  34,  984, XX,  34, NEQ, 0000, 0000, 0175, 0000
SH, 11, 2018030600, 03, CP19, 192, 639S,  941E,  36,  981, XX,  34, NEQ, 0000, 0000, 0199, 0000
SH, 11, 2018030600, 03, CP20, 000, 232S,  522E,  46,  982, XX,  34, NEQ, 0171, 0283, 0230, 0169
SH, 11, 2018030600, 03, CP20, 006, 241S,  529E,  41,  983, XX,  34, NEQ, 0231, 0242, 0239, 0166
SH, 11, 2018030600, 03, CP20, 012, 251S,  534E,  46,  983, XX,  34, NEQ, 0260, 0261, 0251, 0260
SH, 11, 2018030600, 03, CP20, 018, 258S,  537E,  42,  984, XX,  34, NEQ, 0257, 0296, 0254, 0161
SH, 11, 2018030600, 03, CP20, 024, 267S,  539E,  41,  983, XX,  34, NEQ, 0250, 0285, 0231, 0244
SH, 11, 2018030600, 03, CP20, 030, 275S,  541E,  41,  983, XX,  34, NEQ, 0331, 0260, 0214, 0220
SH, 11, 2018030600, 03, CP20, 036, 282S,  551E,  43,  981, XX,  34, NEQ, 0311, 0260, 0177, 0259
SH, 11, 2018030600, 03, CP20, 042, 288S,  557E,  45,  980, XX,  34, NEQ, 0260, 0260, 0196, 0194
SH, 11, 2018030600, 03, CP20, 048, 300S,  566E,  45,  977, XX,  34, NEQ, 0260, 0304, 0196, 0260
SH, 11, 2018030600, 03, CP20, 054, 310S,  578E,  41,  975, XX,  34, NEQ, 0308, 0340, 0245, 0260
SH, 11, 2018030600, 03, CP20, 060, 329S,  583E,  48,  972, XX,  34, NEQ, 0361, 0453, 0258, 0260
SH, 11, 2018030600, 03, CP20, 066, 343S,  575E,  53,  965, XX,  34, NEQ, 0286, 0255, 0236, 0220
SH, 11, 2018030600, 03, CP20, 066, 343S,  575E,  53,  965, XX,  50, NEQ, 0276, 0246, 0000, 0000
SH, 11, 2018030600, 03, CP20, 072, 349S,  582E,  46,  963, XX,  34, NEQ, 0252, 0340, 0271, 0260
SH, 11, 2018030600, 03, CP20, 078, 359S,  591E,  46,  968, XX,  34, NEQ, 0294, 0340, 0000, 0270
SH, 11, 2018030600, 03, CP20, 084, 376S,  596E,  41,  971, XX,  34, NEQ, 0260, 0462, 0000, 0229
SH, 11, 2018030600, 03, CP20, 090, 389S,  600E,  39,  975, XX,  34, NEQ, 0309, 0260, 0000, 0000
SH, 11, 2018030600, 03, CP20, 096, 410S,  608E,  35,  980, XX,  34, NEQ, 0242, 0260, 0000, 0000
SH, 11, 2018030600, 03, CP20, 102, 438S,  627E,  38,  982, XX,  34, NEQ, 0260, 0284, 0000, 0000
SH, 11, 2018030600, 03, CP20, 108, 479S,  641E,  38,  979, XX,  34, NEQ, 0285, 0239, 0000, 0000
SH, 11, 2018030600, 03, CP20, 114, 523S,  628E,  35,  968, XX,  34, NEQ, 0280, 0267, 0000, 0000
SH, 11, 2018030600, 03, CTCX, 000, 235S,  532E,  98,  929, XX,  34, NEQ, 0270, 0294, 0137, 0227,    0,    0, 017
SH, 11, 2018030600, 03, CTCX, 000, 235S,  532E,  98,  929, XX,  50, NEQ, 0142, 0131, 0051, 0105,    0,    0, 017
SH, 11, 2018030600, 03, CTCX, 000, 235S,  532E,  98,  929, XX,  64, NEQ, 0063, 0058, 0027, 0048,    0,    0, 017
SH, 11, 2018030600, 03, CTCX, 006, 244S,  540E, 103,  935, XX,  34, NEQ, 0318, 0286, 0230, 0185,    0,    0, 018
SH, 11, 2018030600, 03, CTCX, 006, 244S,  540E, 103,  935, XX,  50, NEQ, 0103, 0230, 0136, 0114,    0,    0, 018
SH, 11, 2018030600, 03, CTCX, 006, 244S,  540E, 103,  935, XX,  64, NEQ, 0057, 0052, 0084, 0030,    0,    0, 018
SH, 11, 2018030600, 03, CTCX, 012, 254S,  545E,  97,  938, XX,  34, NEQ, 0309, 0281, 0234, 0168,    0,    0, 020
SH, 11, 2018030600, 03, CTCX, 012, 254S,  545E,  97,  938, XX,  50, NEQ, 0087, 0222, 0123, 0095,    0,    0, 020
SH, 11, 2018030600, 03, CTCX, 012, 254S,  545E,  97,  938, XX,  64, NEQ, 0050, 0049, 0036, 0034,    0,    0, 020
SH, 11, 2018030600, 03, CTCX, 018, 262S,  553E,  93,  944, XX,  34, NEQ, 0284, 0284, 0218, 0211,    0,    0, 020
SH, 11, 2018030600, 03, CTCX, 018, 262S,  553E,  93,  944, XX,  50, NEQ, 0107, 0189, 0121, 0073,    0,    0, 020
SH, 11, 2018030600, 03, CTCX, 018, 262S,  553E,  93,  944, XX,  64, NEQ, 0054, 0058, 0062, 0024,    0,    0, 020
SH, 11, 2018030600, 03, CTCX, 024, 271S,  558E,  71,  954, XX,  34, NEQ, 0308, 0315, 0241, 0196,    0,    0, 028
SH, 11, 2018030600, 03, CTCX, 024, 271S,  558E,  71,  954, XX,  50, NEQ, 0231, 0208, 0110, 0074,    0,    0, 028
SH, 11, 2018030600, 03, CTCX, 024, 271S,  558E,  71,  954, XX,  64, NEQ, 0031, 0039, 0055, 0000,    0,    0, 028
SH, 11, 2018030600, 03, CTCX, 030, 279S,  562E,  62,  961, XX,  34, NEQ, 0265, 0332, 0232, 0210,    0,    0, 060
SH, 11, 2018030600, 03, CTCX, 030, 279S,  562E,  62,  961, XX,  50, NEQ, 0071, 0184, 0135, 0098,    0,    0, 060
SH, 11, 2018030600, 03, CTCX, 036, 288S,  565E,  71,  963, XX,  34, NEQ, 0289, 0335, 0221, 0242,    0,    0, 076
SH, 11, 2018030600, 03, CTCX, 036, 288S,  565E,  71,  963, XX,  50, NEQ, 0000, 0142, 0140, 0121,    0,    0, 076
SH, 11, 2018030600, 03, CTCX, 036, 288S,  565E,  71,  963, XX,  64, NEQ, 0000, 0000, 0061, 0094,    0,    0, 076
SH, 11, 2018030600, 03, CTCX, 042, 293S,  575E,  60,  962, XX,  34, NEQ, 0253, 0335, 0252, 0242,    0,    0, 084
SH, 11, 2018030600, 03, CTCX, 042, 293S,  575E,  60,  962, XX,  50, NEQ, 0093, 0216, 0221, 0119,    0,    0, 084
SH, 11, 2018030600, 03, CTCX, 048, 304S,  584E,  51,  963, XX,  34, NEQ, 0270, 0320, 0252, 0264,    0,    0, 085
SH, 11, 2018030600, 03, CTCX, 048, 304S,  584E,  51,  963, XX,  50, NEQ, 0102, 0150, 0184, 0000,    0,    0, 085
SH, 11, 2018030600, 03, CTCX, 054, 314S,  591E,  47,  966, XX,  34, NEQ, 0261, 0325, 0260, 0262,    0,    0, 103
SH, 11, 2018030600, 03, CTCX, 060, 326S,  601E,  46,  966, XX,  34, NEQ, 0285, 0320, 0265, 0277,    0,    0, 098
SH, 11, 2018030600, 03, CTCX, 066, 343S,  610E,  49,  966, XX,  34, NEQ, 0310, 0315, 0287, 0311,    0,    0, 103
SH, 11, 2018030600, 03, CTCX, 066, 343S,  610E,  49,  966, XX,  50, NEQ, 0235, 0187, 0000, 0000,    0,    0, 103
SH, 11, 2018030600, 03, CTCX, 072, 361S,  610E,  45,  962, XX,  34, NEQ, 0304, 0305, 0257, 0282,    0,    0, 108
SH, 11, 2018030600, 03, CTCX, 072, 361S,  610E,  45,  962, XX,  50, NEQ, 0000, 0231, 0000, 0000,    0,    0, 108
SH, 11, 2018030600, 03, CTCX, 078, 369S,  618E,  49,  964, XX,  34, NEQ, 0287, 0300, 0275, 0266,    0,    0, 096
SH, 11, 2018030600, 03, CTCX, 084, 384S,  634E,  50,  967, XX,  34, NEQ, 0248, 0295, 0217, 0294,    0,    0, 097
SH, 11, 2018030600, 03, CTCX, 090, 404S,  647E,  47,  969, XX,  34, NEQ, 0297, 0285, 0000, 0292,    0,    0, 093
SH, 11, 2018030600, 03, CTCX, 096, 423S,  661E,  42,  973, XX,  34, NEQ, 0287, 0251, 0000, 0119,    0,    0, 107
SH, 11, 2018030600, 03, CTCX, 102, 446S,  684E,  43,  975, XX,  34, NEQ, 0290, 0245, 0000, 0164,    0,    0, 075
SH, 11, 2018030600, 03, FC00, 000, 237S,  529E,  64,  988, XX,  34, NEQ, 0251, 0312, 0263, 0230
SH, 11, 2018030600, 03, FC00, 000, 237S,  529E,  64,  988, XX,  50, NEQ, 0070, 0050, 0086, 0074
SH, 11, 2018030600, 03, FC00, 000, 237S,  529E,  64,  988, XX,  64, NEQ, 0000, 0000, 0052, 0000
SH, 11, 2018030600, 03, FC00, 006, 248S,  537E,  57,  985, XX,  34, NEQ, 0260, 0349, 0247, 0231
SH, 11, 2018030600, 03, FC00, 006, 248S,  537E,  57,  985, XX,  50, NEQ, 0142, 0072, 0000, 0000
SH, 11, 2018030600, 03, FC00, 012, 253S,  547E,  64,  981, XX,  34, NEQ, 0312, 0255, 0235, 0257
SH, 11, 2018030600, 03, FC00, 012, 253S,  547E,  64,  981, XX,  50, NEQ, 0151, 0171, 0142, 0000
SH, 11, 2018030600, 03, FC00, 018, 259S,  554E,  65,  978, XX,  34, NEQ, 0260, 0280, 0275, 0267
SH, 11, 2018030600, 03, FC00, 018, 259S,  554E,  65,  978, XX,  50, NEQ, 0000, 0132, 0130, 0000
SH, 11, 2018030600, 03, FC00, 018, 259S,  554E,  65,  978, XX,  64, NEQ, 0000, 0000, 0070, 0000
SH, 11, 2018030600, 03, FC00, 024, 267S,  562E,  63,  977, XX,  34, NEQ, 0260, 0338, 0282, 0252
SH, 11, 2018030600, 03, FC00, 024, 267S,  562E,  63,  977, XX,  50, NEQ, 0000, 0064, 0142, 0128
SH, 11, 2018030600, 03, FC00, 030, 276S,  570E,  54,  975, XX,  34, NEQ, 0400, 0282, 0280, 0278
SH, 11, 2018030600, 03, FC00, 030, 276S,  570E,  54,  975, XX,  50, NEQ, 0110, 0000, 0164, 0166
SH, 11, 2018030600, 03, FC00, 036, 288S,  580E,  53,  973, XX,  34, NEQ, 0249, 0280, 0266, 0296
SH, 11, 2018030600, 03, FC00, 036, 288S,  580E,  53,  973, XX,  50, NEQ, 0158, 0113, 0000, 0000
SH, 11, 2018030600, 03, FC00, 042, 296S,  586E,  56,  974, XX,  34, NEQ, 0252, 0363, 0255, 0260
SH, 11, 2018030600, 03, FC00, 042, 296S,  586E,  56,  974, XX,  50, NEQ, 0000, 0114, 0146, 0000
SH, 11, 2018030600, 03, FC00, 048, 310S,  589E,  52,  972, XX,  34, NEQ, 0415, 0285, 0256, 0260
SH, 11, 2018030600, 03, FC00, 048, 310S,  589E,  52,  972, XX,  50, NEQ, 0000, 0127, 0115, 0000
SH, 11, 2018030600, 03, FC00, 054, 321S,  593E,  49,  972, XX,  34, NEQ, 0317, 0404, 0260, 0255
SH, 11, 2018030600, 03, FC00, 060, 333S,  602E,  47,  968, XX,  34, NEQ, 0296, 0260, 0285, 0340
SH, 11, 2018030600, 03, FC00, 066, 349S,  607E,  45,  966, XX,  34, NEQ, 0287, 0456, 0260, 0310
SH, 11, 2018030600, 03, FC00, 072, 369S,  608E,  52,  965, XX,  34, NEQ, 0260, 0285, 0260, 0260
SH, 11, 2018030600, 03, FC00, 072, 369S,  608E,  52,  965, XX,  50, NEQ, 0000, 0215, 0000, 0000
SH, 11, 2018030600, 03, FC00, 078, 384S,  610E,  50,  968, XX,  34, NEQ, 0283, 0260, 0255, 0281
SH, 11, 2018030600, 03, FC00, 084, 398S,  619E,  45,  967, XX,  34, NEQ, 0305, 0391, 0260, 0322
SH, 11, 2018030600, 03, FC00, 084, 398S,  619E,  45,  967, XX,  50, NEQ, 0000, 0306, 0000, 0000
SH, 11, 2018030600, 03, FC00, 090, 419S,  632E,  44,  971, XX,  34, NEQ, 0361, 0439, 0240, 0260
SH, 11, 2018030600, 03, FC00, 096, 447S,  651E,  48,  971, XX,  34, NEQ, 0285, 0301, 0000, 0340
SH, 11, 2018030600, 03, FC00, 102, 483S,  674E,  49,  970, XX,  34, NEQ, 0280, 0281, 0000, 0344
SH, 11, 2018030600, 03, FC00, 102, 483S,  674E,  49,  970, XX,  50, NEQ, 0233, 0188, 0000, 0000
SH, 11, 2018030600, 03, FC00, 108, 524S,  694E,  46,  965, XX,  34, NEQ, 0340, 0260, 0000, 0293
SH, 11, 2018030600, 03, FC00, 108, 524S,  694E,  46,  965, XX,  50, NEQ, 0225, 0000, 0000, 0000
SH, 11, 2018030600, 03, FC00, 114, 560S,  717E,  40,  959, XX,  34, NEQ, 0560, 0285, 0000, 0257
SH, 11, 2018030600, 03, FC00, 120, 583S,  746E,  42,  955, XX,  34, NEQ, 0565, 0261, 0260, 0260
SH, 11, 2018030600, 03, FC00, 126, 597S,  775E,  47,  953, XX,  34, NEQ, 0539, 0338, 0400, 0248
SH, 11, 2018030600, 03, FC00, 132, 603S,  817E,  51,  954, XX,  34, NEQ, 0464, 0366, 0255, 0272
SH, 11, 2018030600, 03, FC00, 132, 603S,  817E,  51,  954, XX,  50, NEQ, 0000, 0000, 0150, 0000
SH, 11, 2018030600, 03, FC00, 138, 609S,  877E,  43,  959, XX,  34, NEQ, 0442, 0341, 0287, 0374
SH, 11, 2018030600, 03, FC00, 138, 609S,  877E,  43,  959, XX,  50, NEQ, 0000, 0000, 0000, 0250
SH, 11, 2018030600, 03, FC00, 144, 611S,  944E,  42,  964, XX,  34, NEQ, 0261, 0311, 0313, 0435
SH, 11, 2018030600, 03, FC00, 150, 612S, 1015E,  38,  969, XX,  34, NEQ, 0273, 0245, 0250, 0434
SH, 11, 2018030600, 03, FC00, 156, 612S, 1090E,  37,  971, XX,  34, NEQ, 0260, 0175, 0379, 0286
SH, 11, 2018030600, 03, FC00, 162, 609S, 1164E,  31,  972, XX,  34, NEQ, 0249, 0000, 0244, 0260
SH, 11, 2018030600, 03, FC00, 168, 604S, 1218E,  34,  972, XX,  34, NEQ, 0348, 0000, 0000, 0565
SH, 11, 2018030600, 03, FC00, 174, 599S, 1264E,  28,  972, XX,  34, NEQ, 0000, 0000, 0253, 0562
SH, 11, 2018030600, 03, FC00, 174, 599S, 1264E,  28,  972, XX,  50, NEQ, 0000, 0000, 0000, 0340
SH, 11, 2018030600, 03, FC00, 180, 589S, 1313E,  30,  972, XX,  34, NEQ, 0000, 0000, 0257, 0565
SH, 11, 2018030600, 03, FC00, 180, 589S, 1313E,  30,  972, XX,  50, NEQ, 0000, 0000, 0000, 0410
SH, 11, 2018030600, 03, FC00, 186, 581S, 1348E,  32,  970, XX,  34, NEQ, 0000, 0000, 0247, 0565
SH, 11, 2018030600, 03, FC00, 186, 581S, 1348E,  32,  970, XX,  50, NEQ, 0000, 0000, 0000, 0404
SH, 11, 2018030600, 03, FC00, 192, 569S, 1369E,  32,  969, XX,  34, NEQ, 0000, 0000, 0225, 0565
SH, 11, 2018030600, 03, FC00, 198, 565S, 1404E,  31,  970, XX,  34, NEQ, 0000, 0000, 0214, 0313
SH, 11, 2018030600, 03, FEMN, 000, 236S,  528E,  76,  987, XX,  34, NEQ, 0000, 0000, 0000, 0000,   33,    3,  10
SH, 11, 2018030600, 03, FEMN, 006, 247S,  537E,  61,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000,   38,    3,   7
SH, 11, 2018030600, 03, FEMN, 012, 252S,  546E,  64,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000,   46,    4,   7
SH, 11, 2018030600, 03, FEMN, 018, 259S,  554E,  62,  981, XX,  34, NEQ, 0000, 0000, 0000, 0000,   58,    4,   7
SH, 11, 2018030600, 03, FEMN, 024, 267S,  560E,  60,  980, XX,  34, NEQ, 0000, 0000, 0000, 0000,   67,    5,   7
SH, 11, 2018030600, 03, FEMN, 030, 276S,  567E,  58,  979, XX,  34, NEQ, 0000, 0000, 0000, 0000,   76,    5,   6
SH, 11, 2018030600, 03, FEMN, 036, 286S,  574E,  56,  977, XX,  34, NEQ, 0000, 0000, 0000, 0000,   87,    5,   6
SH, 11, 2018030600, 03, FEMN, 042, 296S,  581E,  56,  978, XX,  34, NEQ, 0000, 0000, 0000, 0000,  100,    5,   5
SH, 11, 2018030600, 03, FEMN, 048, 307S,  586E,  54,  975, XX,  34, NEQ, 0000, 0000, 0000, 0000,  116,    5,   4
SH, 11, 2018030600, 03, FEMN, 054, 319S,  594E,  52,  974, XX,  34, NEQ, 0000, 0000, 0000, 0000,  128,    5,   3
SH, 11, 2018030600, 03, FEMN, 060, 332S,  601E,  52,  971, XX,  34, NEQ, 0000, 0000, 0000, 0000,  150,    6,   5
SH, 11, 2018030600, 03, FEMN, 066, 347S,  606E,  52,  971, XX,  34, NEQ, 0000, 0000, 0000, 0000,  157,    7,   5
SH, 11, 2018030600, 03, FEMN, 072, 363S,  610E,  53,  969, XX,  34, NEQ, 0000, 0000, 0000, 0000,  158,    6,   6
SH, 11, 2018030600, 03, FEMN, 078, 378S,  617E,  51,  972, XX,  34, NEQ, 0000, 0000, 0000, 0000,  160,    6,   5
SH, 11, 2018030600, 03, FEMN, 084, 392S,  628E,  47,  972, XX,  34, NEQ, 0000, 0000, 0000, 0000,  169,    5,   4
SH, 11, 2018030600, 03, FEMN, 090, 409S,  642E,  45,  975, XX,  34, NEQ, 0000, 0000, 0000, 0000,  189,    5,   4
SH, 11, 2018030600, 03, FEMN, 096, 429S,  660E,  44,  976, XX,  34, NEQ, 0000, 0000, 0000, 0000,  213,    6,   5
SH, 11, 2018030600, 03, FEMN, 102, 454S,  681E,  45,  977, XX,  34, NEQ, 0000, 0000, 0000, 0000,  252,    8,   4
SH, 11, 2018030600, 03, FEMN, 108, 477S,  703E,  43,  976, XX,  34, NEQ, 0000, 0000, 0000, 0000,  286,    9,   4
SH, 11, 2018030600, 03, FEMN, 114, 505S,  733E,  44,  974, XX,  34, NEQ, 0000, 0000, 0000, 0000,  325,   12,   5
SH, 11, 2018030600, 03, FEMN, 120, 537S,  766E,  44,  970, XX,  34, NEQ, 0000, 0000, 0000, 0000,  336,   13,   6
SH, 11, 2018030600, 03, FEMN, 126, 563S,  798E,  43,  968, XX,  34, NEQ, 0000, 0000, 0000, 0000,  325,   14,   7
SH, 11, 2018030600, 03, FEMN, 132, 579S,  818E,  42,  966, XX,  34, NEQ, 0000, 0000, 0000, 0000,  321,   16,   7
SH, 11, 2018030600, 03, FEMN, 138, 591S,  856E,  44,  966, XX,  34, NEQ, 0000, 0000, 0000, 0000,  335,   17,   7
SH, 11, 2018030600, 03, FEMN, 144, 586S,  885E,  42,  967, XX,  34, NEQ, 0000, 0000, 0000, 0000,  350,   17,   6
SH, 11, 2018030600, 03, FEMN, 150, 587S,  926E,  41,  972, XX,  34, NEQ, 0000, 0000, 0000, 0000,  383,   16,   8
SH, 11, 2018030600, 03, FEMN, 156, 591S,  967E,  40,  973, XX,  34, NEQ, 0000, 0000, 0000, 0000,  420,   14,   9
SH, 11, 2018030600, 03, FEMN, 162, 587S, 1013E,  38,  976, XX,  34, NEQ, 0000, 0000, 0000, 0000,  466,   13,   9
SH, 11, 2018030600, 03, FEMN, 168, 584S, 1060E,  37,  978, XX,  34, NEQ, 0000, 0000, 0000, 0000,  503,   13,   8
SH, 11, 2018030600, 03, FEMN, 174, 584S, 1087E,  33,  979, XX,  34, NEQ, 0000, 0000, 0000, 0000,  519,   12,   7
SH, 11, 2018030600, 03, FEMN, 180, 586S, 1136E,  33,  981, XX,  34, NEQ, 0000, 0000, 0000, 0000,  577,   13,   7
SH, 11, 2018030600, 03, FP01, 000, 237S,  526E,  81,  985, XX,  34, NEQ, 0340, 0323, 0279, 0243
SH, 11, 2018030600, 03, FP01, 000, 237S,  526E,  81,  985, XX,  50, NEQ, 0168, 0082, 0082, 0078
SH, 11, 2018030600, 03, FP01, 000, 237S,  526E,  81,  985, XX,  64, NEQ, 0083, 0033, 0061, 0000
SH, 11, 2018030600, 03, FP01, 006, 247S,  535E,  62,  984, XX,  34, NEQ, 0264, 0260, 0257, 0252
SH, 11, 2018030600, 03, FP01, 006, 247S,  535E,  62,  984, XX,  50, NEQ, 0170, 0157, 0063, 0000
SH, 11, 2018030600, 03, FP01, 012, 250S,  541E,  70,  983, XX,  34, NEQ, 0252, 0293, 0242, 0179
SH, 11, 2018030600, 03, FP01, 012, 250S,  541E,  70,  983, XX,  50, NEQ, 0121, 0153, 0187, 0000
SH, 11, 2018030600, 03, FP01, 012, 250S,  541E,  70,  983, XX,  64, NEQ, 0000, 0102, 0000, 0000
SH, 11, 2018030600, 03, FP01, 018, 253S,  548E,  66,  983, XX,  34, NEQ, 0316, 0250, 0250, 0265
SH, 11, 2018030600, 03, FP01, 018, 253S,  548E,  66,  983, XX,  50, NEQ, 0048, 0164, 0149, 0067
SH, 11, 2018030600, 03, FP01, 018, 253S,  548E,  66,  983, XX,  64, NEQ, 0000, 0000, 0067, 0000
SH, 11, 2018030600, 03, FP01, 024, 258S,  554E,  54,  982, XX,  34, NEQ, 0260, 0277, 0270, 0207
SH, 11, 2018030600, 03, FP01, 024, 258S,  554E,  54,  982, XX,  50, NEQ, 0000, 0078, 0157, 0000
SH, 11, 2018030600, 03, FP01, 030, 264S,  559E,  53,  981, XX,  34, NEQ, 0294, 0299, 0281, 0255
SH, 11, 2018030600, 03, FP01, 030, 264S,  559E,  53,  981, XX,  50, NEQ, 0078, 0000, 0109, 0069
SH, 11, 2018030600, 03, FP01, 036, 268S,  565E,  55,  980, XX,  34, NEQ, 0209, 0270, 0254, 0249
SH, 11, 2018030600, 03, FP01, 036, 268S,  565E,  55,  980, XX,  50, NEQ, 0000, 0136, 0150, 0000
SH, 11, 2018030600, 03, FP01, 042, 272S,  572E,  58,  983, XX,  34, NEQ, 0268, 0285, 0255, 0238
SH, 11, 2018030600, 03, FP01, 042, 272S,  572E,  58,  983, XX,  50, NEQ, 0000, 0000, 0127, 0064
SH, 11, 2018030600, 03, FP01, 048, 277S,  576E,  55,  983, XX,  34, NEQ, 0240, 0258, 0251, 0268
SH, 11, 2018030600, 03, FP01, 048, 277S,  576E,  55,  983, XX,  50, NEQ, 0000, 0000, 0094, 0000
SH, 11, 2018030600, 03, FP01, 054, 281S,  580E,  48,  982, XX,  34, NEQ, 0228, 0195, 0242, 0228
SH, 11, 2018030600, 03, FP01, 060, 285S,  588E,  45,  980, XX,  34, NEQ, 0252, 0224, 0307, 0321
SH, 11, 2018030600, 03, FP01, 066, 292S,  597E,  44,  980, XX,  34, NEQ, 0277, 0231, 0299, 0208
SH, 11, 2018030600, 03, FP01, 072, 302S,  609E,  47,  978, XX,  34, NEQ, 0275, 0272, 0095, 0199
SH, 11, 2018030600, 03, FP01, 078, 318S,  617E,  49,  981, XX,  34, NEQ, 0250, 0259, 0140, 0120
SH, 11, 2018030600, 03, FP01, 084, 331S,  628E,  49,  979, XX,  34, NEQ, 0293, 0283, 0000, 0000
SH, 11, 2018030600, 03, FP01, 090, 349S,  639E,  47,  978, XX,  34, NEQ, 0286, 0287, 0195, 0182
SH, 11, 2018030600, 03, FP01, 096, 363S,  651E,  53,  976, XX,  34, NEQ, 0258, 0260, 0225, 0223
SH, 11, 2018030600, 03, FP01, 096, 363S,  651E,  53,  976, XX,  50, NEQ, 0163, 0174, 0000, 0000
SH, 11, 2018030600, 03, FP01, 102, 387S,  664E,  49,  979, XX,  34, NEQ, 0436, 0336, 0148, 0000
SH, 11, 2018030600, 03, FP01, 108, 407S,  680E,  55,  978, XX,  34, NEQ, 0337, 0245, 0284, 0293
SH, 11, 2018030600, 03, FP01, 108, 407S,  680E,  55,  978, XX,  50, NEQ, 0212, 0137, 0000, 0000
SH, 11, 2018030600, 03, FP01, 114, 428S,  701E,  51,  980, XX,  34, NEQ, 0340, 0311, 0320, 0256
SH, 11, 2018030600, 03, FP01, 114, 428S,  701E,  51,  980, XX,  50, NEQ, 0290, 0174, 0000, 0000
SH, 11, 2018030600, 03, FP01, 120, 455S,  726E,  54,  980, XX,  34, NEQ, 0255, 0281, 0250, 0337
SH, 11, 2018030600, 03, FP01, 120, 455S,  726E,  54,  980, XX,  50, NEQ, 0208, 0188, 0000, 0000
SH, 11, 2018030600, 03, FP01, 126, 472S,  751E,  55,  985, XX,  34, NEQ, 0254, 0260, 0213, 0285
SH, 11, 2018030600, 03, FP01, 126, 472S,  751E,  55,  985, XX,  50, NEQ, 0165, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 132, 482S,  777E,  47,  992, XX,  34, NEQ, 0301, 0256, 0154, 0244
SH, 11, 2018030600, 03, FP01, 138, 483S,  795E,  41,  999, XX,  34, NEQ, 0261, 0221, 0115, 0199
SH, 11, 2018030600, 03, FP01, 144, 482S,  808E,  38, 1005, XX,  34, NEQ, 0185, 0000, 0107, 0114
SH, 11, 2018030600, 03, FP01, 150, 483S,  815E,  31, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 156, 486S,  827E,  32, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 162, 487S,  841E,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 168, 487S,  863E,  29, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 174, 483S,  884E,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 180, 474S,  903E,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 186, 462S,  916E,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 192, 449S,  927E,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2018030600, 03, FP01, 198, 431S,  939E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
